Date,HPG,VCB
2015-07-06,5111.909467917979,29105.534770314578
2015-07-07,5233.621598106502,28838.51151554105
2015-07-08,5181.459256597134,27770.41849644694
2015-07-09,5077.134573578401,28037.441751220464
2015-07-10,5024.972232069033,28037.441751220464
2015-07-13,4990.197337729455,28037.441751220464
2015-07-14,5077.134573578401,28037.441751220464
2015-07-15,4972.809890559666,27236.37198689988
2015-07-16,5146.684362257557,27236.37198689988
2015-07-17,5251.009045276291,27236.37198689988
2015-07-20,5303.171386785658,26381.89757162459
2015-07-21,5459.65841131376,26275.08826971518
2015-07-22,5824.7948018793295,27770.41849644694
2015-07-23,5755.245013200173,27503.39524167341
2015-07-24,6016.0567207470085,26969.348732126353
2015-07-27,6189.931192444899,27236.37198689988
2015-07-28,5963.894379237641,27503.39524167341
2015-07-29,5807.40735470954,27236.37198689988
2015-07-30,5842.182249049119,27236.37198689988
2015-07-31,5650.920330181439,26648.92082639812
2015-08-03,5650.920330181439,25580.827807304006
2015-08-04,5668.307777351228,24566.1394391646
2015-08-05,5842.182249049119,24619.544090119303
2015-08-06,5772.632460369962,24085.497580572246
2015-08-07,5929.119484898063,23978.688278662838
2015-08-10,6050.831615086587,24779.75804298342
2015-08-11,5998.669273577219,25153.59059966636
2015-08-12,5790.019907539751,24299.11618439107
2015-08-13,5685.695224521017,23498.046420070485
2015-08-14,5668.307777351228,23124.213863387547
2015-08-17,5511.820752823127,21895.906891429317
2015-08-18,5581.370541502282,22696.9766557499
2015-08-19,5529.208199992916,23124.213863387547
2015-08-20,5407.496069804392,22910.595259568723
2015-08-21,5251.009045276291,22643.572004795195
2015-08-24,4885.872654710721,21094.83712710873
2015-08-25,5216.2341509367125,21415.265032836964
2015-08-26,5477.045858483549,21895.906891429317
2015-08-27,5442.270964143971,22216.33479715755
2015-08-28,5494.433305653338,23177.61851434225
2015-08-31,5407.496069804392,22696.9766557499
2015-09-01,5407.496069804392,22696.9766557499
2015-09-03,5233.621598106502,22216.33479715755
2015-09-04,5164.071809427345,22429.953400976374
2015-09-07,5077.134573578401,22483.358051931078
2015-09-08,5251.009045276291,23711.66502388931
2015-09-09,5337.946281125236,24459.330137255187
2015-09-10,5285.783939615869,24566.1394391646
2015-09-11,5164.071809427345,23925.28362770813
2015-09-14,5094.52202074819,23070.80921243284
2015-09-15,5077.134573578401,22803.78595765931
2015-09-16,5164.071809427345,23498.046420070485
2015-09-17,5216.2341509367125,23284.427816251664
2015-09-18,5355.333728295025,23498.046420070485
2015-09-21,5511.820752823127,23871.878976753425
2015-09-22,5529.208199992916,23818.474325798717
2015-09-23,5494.433305653338,23765.069674844013
2015-09-24,5459.65841131376,23551.451071025193
2015-09-25,5407.496069804392,23498.046420070485
2015-09-28,5251.009045276291,22963.999910523427
2015-09-29,5233.621598106502,22857.19060861402
2015-09-30,5285.783939615869,22910.595259568723
2015-10-01,5337.946281125236,22963.999910523427
2015-10-02,5372.721175464814,22963.999910523427
2015-10-05,5459.65841131376,23231.023165296956
2015-10-06,5563.983094332493,24192.30688248166
2015-10-07,5477.045858483549,24138.902231526954
2015-10-08,5598.757988672071,25046.78129775695
2015-10-09,5633.53288301165,24833.162693938128
2015-10-12,5703.082671690806,25687.637109213418
2015-10-13,5633.53288301165,25580.827807304006
2015-10-14,5616.1454358418605,25206.995250621065
2015-10-15,5616.1454358418605,25313.804552530477
2015-10-16,5563.983094332493,24939.971995847536
2015-10-19,5563.983094332493,24566.1394391646
2015-10-20,5459.65841131376,24245.711533436363
2015-10-21,5424.8835169741815,24352.520835345775
2015-10-22,5459.65841131376,24672.94874107401
2015-10-23,5529.208199992916,25046.78129775695
2015-10-26,5546.595647162704,24939.971995847536
2015-10-27,5511.820752823127,24886.567344892832
2015-10-28,5459.65841131376,24619.544090119303
2015-10-29,5477.045858483549,24939.971995847536
2015-10-30,5477.045858483549,25474.018505394593
2015-11-02,5424.8835169741815,25474.018505394593
2015-11-03,5477.045858483549,25741.041760168122
2015-11-04,5407.496069804392,25741.041760168122
2015-11-05,5390.108622634603,25580.827807304006
2015-11-06,5390.108622634603,25634.23245825871
2015-11-09,5337.946281125236,26221.683618760475
2015-11-10,5303.171386785658,25794.446411122826
2015-11-11,5268.39649244608,25474.018505394593
2015-11-12,5233.621598106502,25420.61385443989
2015-11-13,5233.621598106502,25367.20920348518
2015-11-16,5146.684362257557,25153.59059966636
2015-11-17,5251.009045276291,25206.995250621065
2015-11-18,5233.621598106502,25206.995250621065
2015-11-19,5181.459256597134,25100.185948711656
2015-11-20,5198.846703766923,25100.185948711656
2015-11-23,5251.009045276291,24939.971995847536
2015-11-24,5233.621598106502,24672.94874107401
2015-11-25,5407.496069804392,24566.1394391646
2015-11-26,5511.820752823127,24245.711533436363
2015-11-27,5442.270964143971,23658.2603729346
2015-11-30,5303.171386785658,22910.595259568723
2015-12-01,5268.39649244608,22483.358051931078
2015-12-02,5320.558833955447,22536.762702885782
2015-12-03,5320.558833955447,22750.381306704607
2015-12-04,5268.39649244608,22590.16735384049
2015-12-07,5198.846703766923,21789.097589519904
2015-12-08,5268.39649244608,23017.404561478135
2015-12-09,5181.459256597134,22109.525495248137
2015-12-10,5111.909467917979,22002.71619333873
2015-12-11,5181.459256597134,22056.120844293433
2015-12-14,5320.558833955447,22216.33479715755
2015-12-15,5320.558833955447,23070.80921243284
2015-12-16,5303.171386785658,23231.023165296956
2015-12-17,5285.783939615869,23498.046420070485
2015-12-18,5285.783939615869,22002.71619333873
2015-12-21,5216.2341509367125,22696.9766557499
2015-12-22,5164.071809427345,22696.9766557499
2015-12-23,5129.296915087768,22643.572004795195
2015-12-24,5129.296915087768,22536.762702885782
2015-12-25,5129.296915087768,22696.9766557499
2015-12-28,5024.972232069033,22696.9766557499
2015-12-29,5024.972232069033,23498.046420070485
2015-12-30,5094.52202074819,23658.2603729346
2015-12-31,5077.134573578401,23444.64176911578
2016-01-04,5007.584784899244,23070.80921243284
2016-01-05,4955.422443389877,22696.9766557499
2016-01-06,5042.3596792388225,22963.999910523427
2016-01-07,4903.26010188051,22696.9766557499
2016-01-08,4816.322866031564,22536.762702885782
2016-01-11,4816.322866031564,22376.548750021666
2016-01-12,4868.485207540932,22803.78595765931
2016-01-13,4781.547971691986,22590.16735384049
2016-01-14,4607.673499994096,22323.14409906696
2016-01-15,4433.7990282962055,21682.288287610492
2016-01-18,4312.086898107683,20614.19526851638
2016-01-19,4381.636686786839,21522.074334746376
2016-01-20,4381.636686786839,21361.86038188226
2016-01-21,4433.7990282962055,21041.432476154027
2016-01-22,4451.186475465995,21148.241778063435
2016-01-25,4729.38563018262,22269.739448112254
2016-01-26,4590.286052824307,21682.288287610492
2016-01-27,4659.835841503464,21628.883636655788
2016-01-28,4607.673499994096,21628.883636655788
2016-01-29,4781.547971691986,22109.525495248137
2016-02-01,4642.4483943336745,21735.6929385652
2016-02-02,4659.835841503464,21575.47898570108
2016-02-03,4659.835841503464,21148.241778063435
2016-02-04,4694.610735843042,21361.86038188226
2016-02-05,4694.610735843042,21415.265032836964
2016-02-15,4590.286052824307,21522.074334746376
2016-02-16,4642.4483943336745,21522.074334746376
2016-02-17,4642.4483943336745,21255.051079972847
2016-02-18,4659.835841503464,21522.074334746376
2016-02-19,4694.610735843042,21415.265032836964
2016-02-22,4729.38563018262,21575.47898570108
2016-02-23,4729.38563018262,21895.906891429317
2016-02-24,4729.38563018262,22590.16735384049
2016-02-25,4746.773077352409,22323.14409906696
2016-02-26,4938.034996220088,22429.953400976374
2016-02-29,4851.097760371143,21895.906891429317
2016-03-01,4764.160524522198,21735.6929385652
2016-03-02,4729.38563018262,22269.739448112254
2016-03-03,4694.610735843042,22216.33479715755
2016-03-04,4781.547971691986,22323.14409906696
2016-03-07,4833.7103132013535,22323.14409906696
2016-03-08,5024.972232069033,22216.33479715755
2016-03-09,4955.422443389877,22109.525495248137
2016-03-10,4972.809890559666,22216.33479715755
2016-03-11,5007.584784899244,22216.33479715755
2016-03-14,5216.2341509367125,22269.739448112254
2016-03-15,5216.2341509367125,22429.953400976374
2016-03-16,5198.846703766923,23070.80921243284
2016-03-17,5216.2341509367125,22803.78595765931
2016-03-18,5164.071809427345,22696.9766557499
2016-03-21,5181.459256597134,22910.595259568723
2016-03-22,5129.296915087768,23124.213863387547
2016-03-23,5094.52202074819,22910.595259568723
2016-03-24,5007.584784899244,22483.358051931078
2016-03-25,5042.3596792388225,22857.19060861402
2016-03-28,5198.846703766923,22857.19060861402
2016-03-29,5181.459256597134,22429.953400976374
2016-03-30,5129.296915087768,22483.358051931078
2016-03-31,5129.296915087768,21895.906891429317
2016-04-01,5042.3596792388225,21842.50224047461
2016-04-04,5077.134573578401,21842.50224047461
2016-04-05,5094.52202074819,21895.906891429317
2016-04-06,5251.009045276291,22429.953400976374
2016-04-07,5233.621598106502,22269.739448112254
2016-04-08,5355.333728295025,22109.525495248137
2016-04-11,5477.045858483549,22216.33479715755
2016-04-12,5511.820752823127,22483.358051931078
2016-04-13,5407.496069804392,22376.548750021666
2016-04-14,5459.65841131376,22590.16735384049
2016-04-15,5442.270964143971,22696.9766557499
2016-04-19,5372.721175464814,22643.572004795195
2016-04-20,5424.8835169741815,22857.19060861402
2016-04-21,5477.045858483549,22910.595259568723
2016-04-22,5685.695224521017,24405.925486300483
2016-04-25,5737.857566030384,24512.73478820989
2016-04-26,5737.857566030384,25206.995250621065
2016-04-27,5685.695224521017,24566.1394391646
2016-04-28,5650.920330181439,24672.94874107401
2016-04-29,5824.7948018793295,24566.1394391646
2016-05-04,6085.606509426165,24619.544090119303
2016-05-05,6085.606509426165,25153.59059966636
2016-05-06,5911.732037728275,25954.660363986946
2016-05-09,5894.344590558486,25634.23245825871
2016-05-10,5824.7948018793295,25954.660363986946
2016-05-11,5998.669273577219,26168.278967805767
2016-05-12,5911.732037728275,25634.23245825871
2016-05-13,5790.019907539751,25420.61385443989
2016-05-16,5772.632460369962,25794.446411122826
2016-05-17,5842.182249049119,25794.446411122826
2016-05-18,5755.245013200173,26168.278967805767
2016-05-19,5772.632460369962,25687.637109213418
2016-05-20,5772.632460369962,25313.804552530477
2016-05-23,5859.569696218908,24619.544090119303
2016-05-24,5859.569696218908,24512.73478820989
2016-05-25,5859.569696218908,24566.1394391646
2016-05-26,5772.632460369962,24192.30688248166
2016-05-27,5790.019907539751,24192.30688248166
2016-05-30,5876.957143388697,24993.376646802244
2016-05-31,5876.957143388697,24939.971995847536
2016-06-01,5981.28182640743,25046.78129775695
2016-06-02,6120.381403765743,25153.59059966636
2016-06-03,6189.931192444899,25260.399901575773
2016-06-06,6155.156298105321,25527.4231563493
2016-06-07,6311.643322633422,25687.637109213418
2016-06-08,6415.9680056521565,25580.827807304006
2016-06-09,6381.193111312578,25687.637109213418
2016-06-10,6433.355452821946,25901.25571303224
2016-06-13,6346.418216973,25847.851062077534
2016-06-14,6589.842477350047,25794.446411122826
2016-06-15,6607.2299245198365,25527.4231563493
2016-06-16,6624.6173716896255,25474.018505394593
2016-06-17,6502.905241501102,25153.59059966636
2016-06-20,6676.779713198993,25046.78129775695
2016-06-21,6815.879290557305,25100.185948711656
2016-06-22,6885.429079236461,24993.376646802244
2016-06-23,6972.366315085406,25634.23245825871
2016-06-24,6746.329501878148,24993.376646802244
2016-06-27,6781.104396217726,24672.94874107401
2016-06-28,6728.942054708359,24779.75804298342
2016-06-29,6833.266737727094,25260.399901575773
2016-06-30,6885.429079236461,25260.399901575773
2016-07-01,6920.203973576039,25367.20920348518
2016-07-04,6937.591420745828,26275.08826971518
2016-07-05,6989.753762255195,26969.348732126353
2016-07-06,7128.853339613507,26702.325477352824
2016-07-07,7441.827388669711,27236.37198689988
2016-07-08,7424.439941499922,27236.37198689988
2016-07-11,7041.916103764563,27770.41849644694
2016-07-12,7146.240786783296,28838.51151554105
2016-07-13,7233.178022632242,30707.674298955746
2016-07-14,6989.753762255195,29906.604534635164
2016-07-15,7059.303550934352,28838.51151554105
2016-07-18,7354.890152820765,29639.581279861635
2016-07-19,7302.727811311398,29906.604534635164
2016-07-20,7146.240786783296,29372.558025088107
2016-07-21,7163.628233953085,29639.581279861635
2016-07-22,6989.753762255195,27770.41849644694
2016-07-25,7111.465892443718,28304.465005993992
2016-07-26,7354.890152820765,28304.465005993992
2016-07-27,7511.377177348866,29105.534770314578
2016-07-28,7754.801437725913,29372.558025088107
2016-07-29,7737.413990556124,28838.51151554105
2016-08-01,7667.864201876968,28304.465005993992
2016-08-02,7424.439941499922,27503.39524167341
2016-08-03,7511.377177348866,26969.348732126353
2016-08-04,7407.0524943301325,27770.41849644694
2016-08-05,7493.989730179077,27236.37198689988
2016-08-08,7441.827388669711,27770.41849644694
2016-08-09,7528.764624518655,28304.465005993992
2016-08-10,7876.513567914436,28571.48826076752
2016-08-11,7998.2256981029595,29906.604534635164
2016-08-12,7963.450803763381,29105.534770314578
2016-08-15,8050.388039612327,29105.534770314578
2016-08-16,8172.10016980085,28838.51151554105
2016-08-17,8450.299324517475,28304.465005993992
2016-08-18,8485.074218857053,28304.465005993992
2016-08-19,8380.749535838318,28571.48826076752
2016-08-22,8432.911877347686,28571.48826076752
2016-08-23,8572.011454705998,28304.465005993992
2016-08-24,8519.849113196631,28838.51151554105
2016-08-25,8869.611340220432,28838.51151554105
2016-08-26,8787.103327753264,30707.674298955746
2016-08-29,8560.206293468556,30707.674298955746
2016-08-30,8642.714305935722,29639.581279861635
2016-08-31,8828.357333986847,28838.51151554105
2016-09-01,8745.849321519681,28037.441751220464
2016-09-05,8663.341309052514,26969.348732126353
2016-09-06,8725.22231840289,26969.348732126353
2016-09-07,9075.881371388348,26969.348732126353
2016-09-08,9261.524399439473,26969.348732126353
2016-09-09,9137.762380738723,28464.921707215177
2016-09-12,8869.611340220432,27545.512091349054
2016-09-13,9014.000362037972,26478.996936944353
2016-09-14,8993.37335892118,26846.7607832908
2016-09-15,9117.135377621931,26478.996936944353
2016-09-16,9179.016386972307,25743.469244251453
2016-09-19,9405.913421257015,26957.089937194738
2016-09-20,9374.972916581828,27545.512091349054
2016-09-21,9405.913421257015,27545.512091349054
2016-09-22,9529.675439957766,27582.2884759837
2016-09-23,9467.79443060739,27471.959322079765
2016-09-26,9478.107932165785,27655.84124525299
2016-09-27,9539.988941516162,28391.36893794589
2016-09-28,9632.810455541725,28685.58001502305
2016-09-29,9570.929446191349,28170.71063013802
2016-09-30,9426.540424373807,28170.71063013802
2016-10-03,9179.016386972307,27876.49955306086
2016-10-04,9065.567869829953,27876.49955306086
2016-10-05,8993.37335892118,28097.15786086873
2016-10-06,8848.984337103639,28207.487014772665
2016-10-07,8477.698281001389,27913.275937695504
2016-10-10,8085.7852217823465,27582.2884759837
2016-10-11,8642.714305935722,27802.94678379157
2016-10-12,8415.817271651014,27655.84124525299
2016-10-13,8518.952287234972,27435.18293744512
2016-10-14,8333.309259183847,27361.63016817583
2016-10-17,8209.547240483096,26773.20801402151
2016-10-18,8395.190268534221,26809.984398656157
2016-10-19,8508.638785676576,26993.86632182938
2016-10-20,8488.011782559784,26993.86632182938
2016-10-21,8457.071277884597,26993.86632182938
2016-10-24,8292.055252950264,26552.549706213642
2016-10-25,8168.293234249513,26295.115013771127
2016-10-26,8157.9797326911175,25964.127552059323
2016-10-27,8157.9797326911175,26699.655244752223
2016-10-28,8415.817271651014,26699.655244752223
2016-10-31,8405.503770092619,26478.996936944353
2016-11-01,8333.309259183847,26405.44416767506
2016-11-02,8147.666231132722,26037.680321328615
2016-11-03,8106.412224899138,25743.469244251453
2016-11-04,8168.293234249513,25743.469244251453
2016-11-07,8477.698281001389,26662.878860117577
2016-11-08,8560.206293468556,26773.20801402151
2016-11-09,8446.757776326202,26478.996936944353
2016-11-10,8560.206293468556,26773.20801402151
2016-11-11,8446.757776326202,26662.878860117577
2016-11-14,8498.32528411818,26331.891398405773
2016-11-15,8663.341309052514,26331.891398405773
2016-11-16,8683.968312169305,26331.891398405773
2016-11-17,8622.08730281893,26221.562244501838
2016-11-18,8518.952287234972,26148.00947523255
2016-11-21,8663.341309052514,26258.338629136484
2016-11-22,8642.714305935722,26478.996936944353
2016-11-23,8591.146798143744,26699.655244752223
2016-11-24,8601.46029970214,26478.996936944353
2016-11-25,8611.773801260535,26331.891398405773
2016-11-28,8395.190268534221,26111.233090597903
2016-11-29,8322.995757625451,25743.469244251453
2016-11-30,8683.968312169305,25890.574782790034
2016-12-01,8611.773801260535,25927.351167424677
2016-12-02,8704.595315286097,25964.127552059323
2016-12-05,8745.849321519681,25669.916474982165
2016-12-06,8436.444274767806,25118.270705462488
2016-12-07,8426.13077320941,25302.152628635715
2016-12-08,8436.444274767806,25743.469244251453
2016-12-09,8436.444274767806,25780.2456288861
2016-12-12,8395.190268534221,25669.916474982165
2016-12-13,8364.249763859034,25302.152628635715
2016-12-14,8591.146798143744,25596.363705712873
2016-12-15,8518.952287234972,25743.469244251453
2016-12-16,8622.08730281893,25817.022013520742
2016-12-19,8560.206293468556,25853.798398155388
2016-12-20,8518.952287234972,25706.692859616807
2016-12-21,8642.714305935722,25706.692859616807
2016-12-22,8766.476324636473,25669.916474982165
2016-12-23,8859.297838662034,26184.785859867192
2016-12-26,9034.627365154765,26552.549706213642
2016-12-27,8900.551844895619,26478.996936944353
2016-12-28,8993.37335892118,26184.785859867192
2016-12-29,8910.865346454015,26074.456705963257
2016-12-30,8900.551844895619,26074.456705963257
2017-01-03,9075.881371388348,27398.406552810477
2017-01-04,9075.881371388348,27214.52462963725
2017-01-05,9096.50837450514,27324.853783541184
2017-01-06,8952.119352687598,27876.49955306086
2017-01-09,8900.551844895619,28464.921707215177
2017-01-10,9044.940866713161,28244.263399407308
2017-01-11,9075.881371388348,28281.039784041954
2017-01-12,9003.686860479576,27876.49955306086
2017-01-13,8910.865346454015,27545.512091349054
2017-01-16,8663.341309052514,27471.959322079765
2017-01-17,8663.341309052514,28648.803630388404
2017-01-18,8580.833296585348,28170.71063013802
2017-01-19,8549.892791910159,27950.05232233015
2017-01-20,8704.595315286097,27950.05232233015
2017-01-23,8663.341309052514,28023.60509159944
2017-01-24,8663.341309052514,28391.36893794589
2017-01-25,8725.22231840289,28906.23832283092
2017-02-02,8807.730330870056,29016.567476734854
2017-02-03,8910.865346454015,28464.921707215177
2017-02-06,9096.50837450514,28464.921707215177
2017-02-07,9199.643390089099,28869.461938196273
2017-02-08,9209.956891647495,29237.225784542723
2017-02-09,9189.329888530703,29200.449399908077
2017-02-10,9148.075882297118,28906.23832283092
2017-02-13,9230.583894764286,28575.250861119115
2017-02-14,9302.778405673056,28464.921707215177
2017-02-15,9313.091907231452,28685.58001502305
2017-02-16,9220.27039320589,28391.36893794589
2017-02-17,9137.762380738723,28170.71063013802
2017-02-20,8663.341309052514,27913.275937695504
2017-02-21,8714.908816844494,28244.263399407308
2017-02-22,8292.055252950264,27876.49955306086
2017-02-23,8374.56326541743,27655.84124525299
2017-02-24,8343.622760742242,27545.512091349054
2017-02-27,8302.36875450866,28097.15786086873
2017-02-28,8250.80124671668,27508.73570671441
2017-03-01,8436.444274767806,27361.63016817583
2017-03-02,8663.341309052514,27140.97186036796
2017-03-03,8457.071277884597,27582.2884759837
2017-03-06,8498.32528411818,27435.18293744512
2017-03-07,8498.32528411818,27582.2884759837
2017-03-08,8508.638785676576,27729.39401452228
2017-03-09,8663.341309052514,27802.94678379157
2017-03-10,8683.968312169305,27582.2884759837
2017-03-13,8683.968312169305,27251.301014271896
2017-03-14,8673.65481061091,27251.301014271896
2017-03-15,8570.519795026952,27177.748245002607
2017-03-16,8622.08730281893,27288.077398906542
2017-03-17,8518.952287234972,27214.52462963725
2017-03-20,8632.400804377326,27619.064860618346
2017-03-21,8838.670835545243,27950.05232233015
2017-03-22,8745.849321519681,27729.39401452228
2017-03-23,8818.043832428451,28133.934245503373
2017-03-24,8879.924841778828,27950.05232233015
2017-03-27,8879.924841778828,27802.94678379157
2017-03-28,8859.297838662034,27508.73570671441
2017-03-29,8952.119352687598,27435.18293744512
2017-03-30,9266.68115021867,27361.63016817583
2017-03-31,9452.324178269795,27140.97186036796
2017-04-03,9885.491243722421,26773.20801402151
2017-04-04,9993.783010085577,27067.419091098673
2017-04-05,9730.788720346483,27104.195475733315
2017-04-07,9854.550739047234,27067.419091098673
2017-04-10,9885.491243722421,26993.86632182938
2017-04-11,9870.020991384828,27140.97186036796
2017-04-12,9777.199477359265,27067.419091098673
2017-04-13,9746.258972684078,27030.642706464027
2017-04-14,9560.615944632953,26736.431629386865
2017-04-17,9436.853925932202,26111.233090597903
2017-04-18,9359.502664244234,26368.66778304042
2017-04-19,9576.086196970546,26405.44416767506
2017-04-20,9421.383673594608,26037.680321328615
2017-04-21,9421.383673594608,26111.233090597903
2017-04-24,9297.621654893857,25817.022013520742
2017-04-25,9220.270393205888,25817.022013520742
2017-04-26,9034.627365154764,25780.2456288861
2017-04-27,9127.448879180327,25633.14009034752
2017-04-28,9096.50837450514,25817.022013520742
2017-05-03,9003.686860479576,26111.233090597903
2017-05-04,9034.627365154764,26699.655244752223
2017-05-05,9034.627365154764,26552.549706213642
2017-05-08,9019.15711281717,26295.115013771127
2017-05-09,9189.329888530701,26809.984398656157
2017-05-10,9282.151402556265,27030.642706464027
2017-05-11,9328.562159569046,27067.419091098673
2017-05-12,9189.329888530701,26809.984398656157
2017-05-15,9127.448879180327,26699.655244752223
2017-05-16,8972.74635580439,26515.773321578996
2017-05-17,8988.216608141982,26626.10247548293
2017-05-18,8818.043832428451,26736.431629386865
2017-05-19,8879.924841778826,27030.642706464027
2017-05-22,8941.805851129202,27582.2884759837
2017-05-23,8988.216608141982,27361.63016817583
2017-05-24,9081.038122167545,27766.170399156927
2017-05-25,9081.038122167545,27288.077398906542
2017-05-26,9034.627365154764,26993.86632182938
2017-05-29,9220.270393205888,26773.20801402151
2017-05-30,9081.038122167545,26699.655244752223
2017-05-31,9405.913421257015,26626.10247548293
2017-06-01,9374.972916581826,26699.655244752223
2017-06-02,9282.151402556265,26699.655244752223
2017-06-05,9266.68115021867,27361.63016817583
2017-06-06,9436.853925932202,28428.145322580534
2017-06-07,9715.31846800889,28170.71063013802
2017-06-08,9746.258972684078,27876.49955306086
2017-06-09,9730.788720346483,28244.263399407308
2017-06-12,9560.615944632953,28207.487014772665
2017-06-13,9715.31846800889,28354.592553311242
2017-06-14,9792.66972969686,28832.685553561627
2017-06-15,10024.723514760766,29053.343861369496
2017-06-16,10195.47429959811,29053.343861369496
2017-06-19,10079.804412892783,29200.449399908077
2017-06-20,10211.998569127441,29053.343861369496
2017-06-21,10112.852951951447,28428.145322580534
2017-06-22,10162.425760539445,28023.60509159944
2017-06-23,10178.950030068778,28023.60509159944
2017-06-26,10195.47429959811,28317.8161686766
2017-06-27,10129.37722148078,28133.934245503373
2017-06-28,10145.901491010112,27986.828706964796
2017-06-29,10294.619916774105,28097.15786086873
2017-06-30,10575.532498772756,28317.8161686766
2017-07-03,10906.017889359404,28612.027245753758
2017-07-04,10906.017889359404,28464.921707215177
2017-07-05,10872.96935030074,28575.250861119115
2017-07-06,11005.163506535398,28943.01470746556
2017-07-07,10906.017889359404,28464.921707215177
2017-07-10,10939.06642841807,28023.60509159944
2017-07-11,10872.96935030074,28170.71063013802
2017-07-12,10906.017889359404,27950.05232233015
2017-07-13,11104.309123711393,28097.15786086873
2017-07-14,11137.357662770059,28133.934245503373
2017-07-17,10856.445080771407,27729.39401452228
2017-07-18,10592.056768302089,27766.170399156927
2017-07-19,10509.435420655425,27655.84124525299
2017-07-20,10459.862612067429,27545.512091349054
2017-07-21,10377.241264420767,27214.52462963725
2017-07-24,10443.338342538096,27435.18293744512
2017-07-25,10575.532498772756,27435.18293744512
2017-07-26,10839.920811242075,27508.73570671441
2017-07-27,10724.250924536747,27471.959322079765
2017-07-28,10724.250924536747,27582.2884759837
2017-07-31,10674.678115948751,27766.170399156927
2017-08-01,10806.87227218341,28244.263399407308
2017-08-02,10674.678115948751,28023.60509159944
2017-08-03,10674.678115948751,28170.71063013802
2017-08-04,10575.532498772756,27986.828706964796
2017-08-07,10658.153846419418,27986.828706964796
2017-08-08,10674.678115948751,28244.263399407308
2017-08-09,10525.959690184758,27802.94678379157
2017-08-10,10575.532498772756,27729.39401452228
2017-08-11,10806.87227218341,27545.512091349054
2017-08-14,11236.503279946053,27692.617629887634
2017-08-15,11071.26058465273,27435.18293744512
2017-08-16,11319.124627592715,27582.2884759837
2017-08-17,11120.833393240726,27435.18293744512
2017-08-18,11153.881932299391,27582.2884759837
2017-08-21,10939.06642841807,27508.73570671441
2017-08-22,10988.639237006066,27140.97186036796
2017-08-23,11071.26058465273,27214.52462963725
2017-08-24,11137.357662770059,27251.301014271896
2017-08-25,11203.454740887388,27324.853783541184
2017-08-28,11368.697436180713,27545.512091349054
2017-08-29,11385.221705710044,27214.52462963725
2017-08-30,11517.415861944704,27214.52462963725
2017-08-31,11583.512940062034,27288.077398906542
2017-09-01,11600.037209591366,27545.512091349054
2017-09-05,11699.18282676736,28060.381476234084
2017-09-06,11897.47406111935,27950.05232233015
2017-09-07,11732.231365826026,27729.39401452228
2017-09-08,11880.949791590017,27729.39401452228
2017-09-11,11666.134287708695,27729.39401452228
2017-09-12,11715.707096296694,27986.828706964796
2017-09-13,12194.910912647334,27986.828706964796
2017-09-14,12128.813834530005,28170.71063013802
2017-09-15,12227.959451706,27950.05232233015
2017-09-18,12442.77495558732,27655.84124525299
2017-09-19,12558.444842292647,27508.73570671441
2017-09-20,12525.396303233983,27802.94678379157
2017-09-21,12393.202146999323,27839.723168426215
2017-09-22,12459.299225116652,27692.617629887634
2017-09-25,12393.202146999323,27582.2884759837
2017-09-26,12360.153607940658,27692.617629887634
2017-09-27,12459.299225116652,27729.39401452228
2017-09-28,12475.823494645985,27992.40994684995
2017-09-29,12855.881693820631,28255.42587923646
2017-10-02,12905.45450240863,28292.999583863104
2017-10-03,12822.833154761965,28255.42587923646
2017-10-04,13103.745736760618,29157.194790275924
2017-10-05,12822.833154761965,29082.047381022636
2017-10-06,12839.357424291298,29345.063313409144
2017-10-09,13037.648658643287,29608.079245795652
2017-10-10,13120.27000628995,29795.947768928876
2017-10-11,13070.697197701953,29570.50554116901
2017-10-12,13054.17292817262,29345.063313409144
2017-10-13,12872.405963349964,29570.50554116901
2017-10-16,12558.444842292647,29345.063313409144
2017-10-17,12888.930232879296,30810.43779384827
2017-10-18,12690.638998527307,30584.995566088404
2017-10-19,12492.347764175318,30434.70074758183
2017-10-20,12376.67787746999,30660.142975341692
2017-10-23,12261.007990764663,29983.816292062096
2017-10-24,12393.202146999323,30058.963701315384
2017-10-25,12343.629338411325,30622.56927071505
2017-10-26,12227.959451706,30509.848156835116
2017-10-27,12459.299225116652,31561.911886381153
2017-10-30,12161.862373588669,31486.764477127865
2017-10-31,12227.959451706,31111.02743086142
2017-11-01,11798.328443943356,31261.322249368
2017-11-02,11500.891592415372,30885.585203101557
2017-11-03,11963.57113923668,31486.764477127865
2017-11-06,12194.910912647334,31937.648932647597
2017-11-07,12194.910912647334,31900.075228020953
2017-11-08,12244.48372123533,32764.27043443377
2017-11-09,12244.48372123533,32388.533388167325
2017-11-10,12310.580799352661,32388.533388167325
2017-11-13,12112.289565000672,32613.975615927193
2017-11-14,12360.153607940658,32914.565252940345
2017-11-15,12806.308885232635,32764.27043443377
2017-11-16,12773.260346173969,33590.891936219945
2017-11-17,12624.541920409978,33365.44970846007
2017-11-20,12360.153607940658,33816.33416397981
2017-11-21,12409.726416528656,35093.84012128571
2017-11-22,12657.590459468642,36070.75644157846
2017-11-23,12624.541920409978,35995.60903232517
2017-11-24,12921.97877193796,35619.87198605873
2017-11-27,12971.551580525958,35995.60903232517
2017-11-28,13021.124389113955,36221.051260085034
2017-11-29,12988.075850055291,36822.230534111346
